MovieId|Title|ReleasedYear|Western|Crime|Mystery|Romance|Children's|Horror|Drama|Fantasy|Sci-Fi|Film-Noir|Thriller|Adventure|War|Musical|Action|Comedy|Documentary|Animation|Synopsis|SentimentScore
893|Mother Night |1996|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A mother and daughter spend a night together after the daughter reveals that she will kill herself by the end of it.|-0.9142858386039734
894|Liebelei |1933|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Vienna in the beginning of the twentieth century. Cavalry Lieutenant Fritz Lobheimer is about to end his affair with Baroness Eggerdorff when he meets the young Christine, the daughter of an opera violinist. Baron Eggerdorff however soon hears of his past misfortune...|-0.8004634976387024
895|Venice/Venice |1992|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Composer Gustav von Aschenbach travels to Venice for health reasons. There, he becomes obsessed with the stunning beauty of an adolescent Polish boy named Tadzio who is staying with his family at the same Grand Hôtel des Bains on the Lido as Aschenbach.|0.47625163197517395
896|Wild Reeds |1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|As the Algerian War draws to a close, a teenager with a girlfriend starts feeling homosexual urges for two of his classmates: a country boy, and a French-Algerian intellectual.|-0.6660057902336121
897|For Whom the Bell Tolls |1943|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|Spain in the 1930s is the place to be for a man of action like Robert Jordan. There is a civil war going on and Jordan—who has joined up on the side that appeals most to idealists of that era—has been given a high-risk assignment up in the mountains. He awaits the right time to blow up a crucial bridge in order to halt the enemy's progress.|0.7673166990280151
898|Philadelphia Story, The |1940|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.|-0.7678274512290955
899|Singin' in the Rain |1952|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.|-0.4974871873855591
900|American in Paris, An |1951|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Jerry Mulligan is an exuberant American expatriate in Paris trying to make a reputation as a painter. His friend Adam is a struggling concert pianist who's a long time associate of a famous French singer, Henri Baurel. A lonely society woman, Milo Roberts, takes Jerry under her wing and supports him, but is interested in more than his art.|0.778074324131012
901|Funny Face |1957|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|A shy Greenwich Village book clerk is discovered by a fashion photographer and whisked off to Paris where she becomes a reluctant model.|0.6244460344314575
902|Breakfast at Tiffany's |1961|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.|-0.5718567371368408
903|Vertigo |1958|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.|-0.7810680270195007
904|Rear Window |1954|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.|-0.8926395177841187
905|It Happened One Night |1934|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A runaway heiress makes a deal with the rogue reporter trailing her but the mismatched pair end up stuck with each other when their bus leaves them behind.|-0.7606747150421143
906|Gaslight |1944|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|A newlywed fears she's going mad when strange things start happening at the family mansion.|-0.9026059508323669
907|Gay Divorcee, The |1934|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|Seeking a divorce from her absentee husband, Mimi Glossop travels to an English seaside resort. There she falls in love with dancer Guy Holden, whom she later mistakes for the corespondent her lawyer hired.|-0.5391759872436523
908|North by Northwest |1959|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.|-0.9213008284568787
909|Apartment, The |1960|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|Max is a former playboy who has decided to settle down by marrying his current love, Muriel. However, when Max catches a glimpse of the great lost love of his life, he becomes obsessed with rekindling their relationship.|0.4524387717247009
910|Some Like It Hot |1959|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.|-0.6854295134544373
911|Charade |1963|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|A cautious librarian raised by home security experts finds herself in a real-life adventure when a blind date mix-up leads her into an undercover FBI operation. Forced to pose as the girlfriend of Special Agent Josh, she helps him track down an art thief targeting the Saint Nicholas Ruby at a Christmas Eve charity ball.|0.4569654166698456
912|Casablanca |1942|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|Mistaken for a dangerous Islamist, Saadi - a regular guy who happens to be an illegal Arab immigrant - sets out on the most dangerous day of his life. A satirical and thrilling comedy where a wrongly accused suspect gets mixed up in a worldwide terrorist plot.|-0.48101142048835754
913|Maltese Falcon, The |1941|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette.|-0.431619256734848
914|My Fair Lady |1964|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|A snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.|0.42978277802467346
915|Sabrina |1954|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|When he wins a contest, seventeen-year-old Daniel Montero gets to spend a night in Buenos Aires with his favorite adult movie star, Sabrina Love. However, getting there will be half the trouble of meeting Sabrina.|0.7998574376106262
916|Roman Holiday |1953|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A comedy about a hopeless trio who live to become robbers and hold hostages.|-0.8214322924613953
917|Little Princess, The |1939|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|A little girl goes in search of her father who is reported missing by the military during the Second Boer War.|-0.5747511982917786
918|Meet Me in St. Louis |1944|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Young love and childish fears highlight a year in the life of a turn-of-the-century family up to the 1904 St. Louis World's Fair.|-0.48245832324028015
919|Wizard of Oz, The |1939|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0|0|0|Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.|0.6277002692222595
920|Gone with the Wind |1939|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|The spoiled daughter of a Georgia plantation owner conducts a tumultuous romance with a cynical profiteer during the American Civil War and Reconstruction Era.|-0.6853669285774231
921|My Favorite Year |1982|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Fledgling comic Benjy Stone can't believe his luck when his childhood hero, the swashbuckling matinee idol Alan Swann, gets booked to appear on the variety show he writes for. But when Swann arrives, he fails to live up to his silver screen image. Instead, he's a drunken womanizer who suffers from stage fright. Benjy is assigned to look after him before the show, and it's all he can do to keep his former idol from going completely off the rails.|-0.6137898564338684
923|Citizen Kane |1941|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.|-0.9288849234580994
924|2001: A Space Odyssey |1968|0|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.|0.6037840247154236
925|Golden Earrings |1947|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Turgut tries to spy on an occupied town during the First World War.|-0.6861221194267273
926|All About Eve |1950|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.|-0.5594764947891235
927|Women, The |1939|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|On the shores of Jeju Island, a fierce group of South Korean divers fight to save their vanishing culture from looming threats.|-0.7349706292152405
928|Rebecca |1940|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|A naive young woman moves into the mansion that belongs to her new husband, a rich widower. She soon realizes the memory of his deceased first wife maintains a grip on her husband, as well as the staff of servants.|-0.5272009372711182
929|Foreign Correspondent |1940|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|American crime reporter John Jones is reassigned to Europe as a foreign correspondent to cover the imminent war. When he walks into the middle of an assassination and stumbles on a spy ring, he seeks help from a beautiful politician’s daughter and an urbane English journalist to uncover the truth.|-0.49492284655570984
930|Notorious |1946|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another, Alicia is instructed to win the affections of Alexander Sebastian, a Nazi hiding out in Brazil. When Sebastian becomes serious about his relationship with Alicia, the stakes get higher, and Devlin must watch her slip further undercover.|-0.6036273241043091
931|Spellbound |1945|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|When a powerful spell turns her parents into giant monsters, a teenage princess must journey into the wild to reverse the curse before it's too late.|-0.7913762331008911
932|Affair to Remember, An |1957|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?|0.45851656794548035
933|To Catch a Thief |1955|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|An ex-thief is accused of enacting a new crime spree, so to clear his name he sets off to catch the new thief, who’s imitating his signature style.|0.4629366099834442
934|Father of the Bride |1950|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|George Banks is an ordinary, middle-class man whose 22 year-old daughter Annie has decided to marry a man from an upper-class family, but George can't think of what life would be like without his daughter. His wife tries to make him happy for Annie, but when the wedding takes place at their home and a foreign wedding planner takes over the ceremony, he becomes slightly insane.|-0.7841360569000244
