MovieId|Title|ReleasedYear|War|Film-Noir|Thriller|Western|Crime|Action|Drama|Musical|Fantasy|Documentary|Sci-Fi|Animation|Mystery|Comedy|Children's|Adventure|Romance|Horror|Synopsis|Actors|Directors
260|Star Wars: Episode IV - A New Hope|1977|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|1|0|0|Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.|['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing', 'Alec Guinness', 'Anthony Daniels', 'Kenny Baker', 'Peter Mayhew', 'David Prowse', 'James Earl Jones', 'Phil Brown', 'Shelagh Fraser', 'Jack Purvis', 'Alex McCrindle', 'Eddie Byrne', 'Drewe Henley', 'Denis Lawson', 'Garrick Hagon', 'Jack Klaff', 'William Hootkins', 'Angus MacInnes', 'Jeremy Sinden', 'Graham Ashley', 'Don Henderson', 'Richard LeParmentier', 'Leslie Schofield', 'Michael Leader', 'David Ankrum', 'Scott Beach', 'Lightning Bear', 'Jon Berg', 'Doug Beswick', 'Paul Blake', 'Janice Burchette', 'Ted Burnett', 'John Chapman', 'Gilda Cohen', 'Tim Condren', 'Barry Copping', 'Alfie Curtis', 'Robert Davies', 'Maria De Aragon', 'Robert A. Denham', 'Frazer Diamond', 'Peter Diamond', 'Warwick Diamond', 'Sadie Eden', 'Kim Falkinburg', 'Harry Fielder', 'Ted Gagliano', 'Salo Gardner', 'Steve Gawley', 'Barry Gnome', 'Rusty Goffe', 'Isaac Grand', 'Reg Harding', 'Alan Harris', 'Frank Henson', 'Arthur Howell', 'Tommy Ilsley', 'Joe Johnston', 'Annette Jones', 'Linda Jones', 'Joe Kaye', 'Colin Michael Kitchens', 'Melissa Kurtz', 'Tiffany Hillkurtz', 'Al Lampert', 'Anthony Lang', 'Laine Liska', 'Derek Lyons', 'Mahjoub', 'Alf Mangan', 'Grant McCune', 'Geoffrey Moon', 'Mandy Morton', 'Lorne Peterson', 'Marcus Powell', 'Shane Rimmer', 'Pam Rose', 'George Roubicek', 'Erica Simmons', 'Angela Staines', 'George Stock', 'Roy Straite', 'Peter Sturgeon', 'Peter Sumner', 'John Sylla', 'Tom Sylla', 'Malcolm Tierney', 'Phil Tippett', 'Burnell Tucker', 'Morgan Upton', 'Jerry Walter', 'Hal Wamsley', 'Diana Sadley Way', 'Bill Weston', 'Fred Wood', 'Colin Higgins', 'Ron Tarr', 'Anthony Forrest', 'Frances Alfred Basil Tomlin', 'John Cannon', 'Larry Ward']|['George Lucas']
261|Little Women|1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Four sisters come of age in America in the aftermath of the Civil War.|['Saoirse Ronan', 'Emma Watson', 'Florence Pugh', 'Eliza Scanlen', 'Laura Dern', 'Timothée Chalamet', 'Tracy Letts', 'Bob Odenkirk', 'James Norton', 'Louis Garrel', 'Jayne Houdyshell', 'Chris Cooper', 'Meryl Streep', 'Rafael Silva', 'Mason Alban', 'Emily Edström', 'Maryann Plunkett', 'Hadley Robinson', 'Lonnie Farmer', 'Charlotte Kinder', 'Ana Cruz Kayne', 'Edgar Damatian', 'Erin Rose', 'Lizzie Short', 'Dash Barber', 'Edward Fletcher', 'Sasha Frolova', 'David J. Curtis', 'Harper Pilat', 'Eowyn Young', 'Lucy Austin', 'Bill Mootos', 'Lewis D. Wheeler', 'Jen Nikolaisen', 'Jonathon Acorn', 'Abby Quinn', 'Lilly Englert', 'J.M. Davis', 'Tom Kemp', 'Daniel Shea', 'Anthony Estrella', 'Adrianne Krstansky', 'Sophia Gialloreto', 'Lily Gavin', 'Finola Weller Baldet', 'Flannery Gregg', 'Tony Tucker', 'Joanne Caidor', 'Rosario Guillen', 'Margaret Clinton Weeks', 'Alexander Jimenez', 'Natalie Kurzava', 'J. Michael Winward', 'Adrian Hoffman', 'Stephen Ursprung', 'Tyler Catanella', 'Jenna Pollack', 'Meghan Hornblower', 'Elizabeth Dunn', 'Danielle Pastuszak', 'Shawn Ahern', 'Ellen Oliver', 'Haley Grove', 'Sydney Grant', 'Sayer Mansfield', 'Jen Passios', 'Juliana Utz', 'Justin Genna', 'Mathew Steele', 'Preston Martin', 'Taylor Jorgensen', 'Nicholas Deyo', 'Lily Peterson', 'Jared Reinfeldt', 'Amber Rothberg', 'Liam Buckley']|['Greta Gerwig']
262|Little Princess, A|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth.|['Liesel Matthews', 'Eleanor Bron', 'Liam Cunningham', 'Rusty Schwimmer', 'Vanessa Lee Chester', 'Rachael Bella', 'Camilla Belle', 'Kelsey Mulrooney', 'Lauren Blumenfeld', 'Vincent Schiavelli', 'Time Winters', 'Arthur Malet', 'Heather DeLoach', 'Alexandra Rea-Baum', 'Juliana Harkavy', 'Taylor Fry', 'Darcie Bradford', 'Alison Moir', 'Kaitlin Cullum', 'Pushpa Rawal', 'Helen Greenberg', 'Peggy Miley', 'Judith Drake', 'Chris Ellis', 'David Fresco', 'Will Blomquist', 'Robert P. Cohen', 'Lomax Study', 'Errol Sitahal']|['Alfonso Cuarón']
263|Ladybird Ladybird|1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Maggie has had four children, by four different fathers, removed by social services because of a previous violent relationship. When she meets Jorge, a gentle Latin American refugee, she gradually sees her chance for happiness, but her history still haunts her.|['Crissy Rock', 'Vladimir Vega', 'Sandie Lavelle', 'Mauricio Venegas', 'Ray Winstone', 'Clare Perkins', 'Jason Stracey', 'Luke Brown', 'Lily Farrell', 'Scottie Moore', 'Linda Ross', 'Kim Hartley', 'Jimmy Batten', 'Sue Sawyer', 'Pamela Hunt', 'Alan Gold', 'James Bannon', 'Caroline Conway', 'Ali De Souza', 'Deirdre Edwards', 'Lucie Fitchett', 'Sue Gifford', 'Arbel Jones', 'Tom Keller', 'Terence Maynard', 'Nick Miles', 'Yvonne Riley', 'Bruce Alexander', 'Rosemary Frankau']|['Ken Loach']
264|Enfer, L'|1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Forced to work extremely hard to keep things afloat, Paul begins hearing voices in his head questioning his past choices. Convinced that his wife has been unfaithful, he begins to see every male guest as a potential threat. What follows is Paul's downward spiral into the madness of deranged jealousy where he finally discovers that hell is not a state of mind – hell is himself.|"['Emmanuelle Béart', 'François Cluzet', 'Nathalie Cardone', 'André Wilms', 'Marc Lavoine', 'Christiane Minazzoli', 'Dora Doll', 'Mario David', 'Jean-Pierre Cassel', 'Sophie Artur', 'Thomas Chabrol', 'Yves Verhoeven', 'Amaya Antolin', 'Jean-Claude Barbier', 'Claire de Beaumont', 'Pierre-François Dumeniaud', 'René Gouzenne', 'Marie-Thérèse Izar', 'Dominique Jambert', ""Louis De Leotoing d'Anjony"", 'Jérôme Le Paulmier', 'Vincent Mangado', 'Françoise Meyruels', 'Laurent Nassiet', 'Catherine Tacha', 'Blanche Cluzet', 'Noël Simsolo']"|['Claude Chabrol']
265|Like Water for Chocolate (Como agua para chocolate)|1992|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|Tita, who lives on a ranch in Mexico, falls in love with a boy, Pedro, who lives nearby; but when they want to get married, Tita's family prevents it, because she must remain single to take care of her mother.|['Francesca Hayward', 'Laura Morera', 'Mayara Magri', 'Meaghan Grace Hinkis', 'Marcelino Sambé', 'Matthew Ball', 'Christina Arestis', 'Cesar Corrales', 'Gary Avis', 'Isabella Gasparini', 'Joseph Sissens', 'Annette Buvoli', 'Bennet Gartside', 'Tomas Mock', 'Harris Bell', 'Kevin Emerton', 'Lukas B. Brændsrød', 'Tasha Patterson', 'Marianna Tsembenhoi', 'Billy Tucker', 'Harrison Lee', 'Philip Mosley']|['Ross MacGibbon']
266|Legends of the Fall|1994|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|In early 20th-century Montana, Col. William Ludlow lives on a ranch in the wilderness with his sons, Alfred, Tristan, and Samuel. Eventually, the unconventional but close-knit family are bound by loyalty, tested by war, and torn apart by love, as told over the course of several decades in this epic saga.|['Brad Pitt', 'Anthony Hopkins', 'Aidan Quinn', 'Julia Ormond', 'Henry Thomas', 'Karina Lombard', 'Gordon Tootoosis', 'John Novak', 'Robert Wisden', 'Tantoo Cardinal', 'Paul Desmond', 'Christina Pickles', 'Kenneth Welsh', 'Bill Dow', 'Sam Sarkar', 'Nigel Bennett', 'Keegan MacIntosh', 'Eric Johnson', 'Randall Slavin', 'Doug Hughes', 'Sekwan Auger', 'Christine Harder', 'Charles Andre', 'Weston McMillan', 'David Kaye', 'Bart the Bear', 'Ken Kirzinger']|['Edward Zwick']
267|Major Payne|1994|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.|['Damon Wayans', 'Karyn Parsons', 'William Hickey', 'Michael Ironside', 'Albert Hall', 'Orlando Brown', 'Steven Martini', 'Andrew Leeds', 'Chris Owen', 'Joseph Blaire', 'Mark W. Madison', 'Peyton Chesson-Fohl', 'Stephen Coleman', 'Mark Conway', 'David DeHart', 'Joshua Todd Diveley', 'Robert Faraoni Jr.', 'Michael Gabel', 'Ross Bickell', 'Scott Bigelow', 'R.J. Knoll', 'Dean Lorey', 'Brad Martin', 'Seymour Swan', 'Leonard L. Thomas', 'Hechter Ubarry', 'Carolyn Walker', 'Damien Dante Wayans', 'R. Stephen Wiles', 'Chris Williams', 'Tommy Wiles', 'Al Cerullo', 'John Louis Fischer', 'P. Rodney Barnes', 'Curtis Bush', 'Robert Shepherd', 'George Cheung']|['Nick Castle']
268|Little Odessa|1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Long separated from his Russian family, hitman Joshua returns to Brighton Beach for a contract killing for the Russian Mafia. His abusive father, Arkady, banned him from returning after Joshua committed his first murder. He takes up residence in a hotel, and soon everyone knows he has returned. He goes home to visit his dying mother, Irina, and prepares for the assassination, getting drawn back into the criminal community he left behind.|['Tim Roth', 'Edward Furlong', 'Moira Kelly', 'Vanessa Redgrave', 'Paul Guilfoyle', 'Natalya Andreychenko', 'Maximilian Schell', 'David Vadim', 'Mina Bern', 'Boris McGiver', 'Mohammad Ghaffari', 'Michael Khmurov', 'Dmitry Preyers', 'David Ross', 'Ron Brice', 'Jace Kent', 'Marianna Lead', 'Gene Ruffini', 'Tuesday Knight', 'Leonid Citer']|['James Gray']
269|My Crazy Life (Mi vida loca)|1993|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named Ernesto, the two become bitter enemies. While their dispute escalates towards violence, the violence of the world around them soon also impacts their lives.|['Angel Aviles', 'Seidy López', 'Jacob Vargas', 'Devine', 'Monica Lutton', 'Marlo Marron', 'Nelida Lopez', 'Salma Hayek Pinault', 'Danny Trejo', 'Spike Jonze', 'Jason Lee', 'Panchito Gómez', 'Christina Solis', 'Magali Alvarado', 'Jesse Borrego', 'Noah Verduzco', 'Julian Reyes', 'Bertila Damas', 'John Rangel', 'Eddie Perez', 'Desire Galvez', 'Brittany Parkyn', 'Maurice Benard', 'Ric Salinas', 'Guy Boyd', 'Kid Frost', 'Sissy Boyd', 'Jessica Estrada', 'Eliana Alexander', 'Carlos Rivas', 'Jonathan Chapin', 'Kurt Voss', 'Nicole Holofcener', 'John Robles']|['Allison Anders']
270|Love Affair|1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|A French playboy and an American former nightclub singer fall in love aboard a ship. They arrange to reunite six months later, if neither has changed their mind.|"['Irene Dunne', 'Charles Boyer', 'Maria Ouspenskaya', 'Lee Bowman', 'Astrid Allwyn', 'Maurice Moscovitch', 'Mary Bayless', 'Scotty Beckett', 'Ferike Boros', 'Mary Bovard', 'Tom Dugan', 'Bess Flowers', 'George Ford', 'J.C. Fowler', 'Joe Gilbert', 'Dell Henderson', 'Leyland Hodgson', 'Carol Hughes', 'Lloyd Ingraham', 'Phyllis Kennedy', 'Joan Leslie', 'Fred Malatesta', 'Frank McGlynn Sr.', 'Harold Miller', 'Gerald Mohr', 'Bert Moorhouse', 'Richard Neill', 'Field Norton', ""Kitty O'Neil"", ""Oscar O'Shea"", 'Fred Rapport']"|['Leo McCarey']
271|Losing Isaiah|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Khaila Richards, a crack-addicted single mother, accidentally leaves her baby in a dumpster while high and returns the next day in a panic to find he is missing. In reality, the baby has been adopted by a warm-hearted social worker, Margaret Lewin, and her husband, Charles. Years later, Khaila has gone through rehab and holds a steady job. After learning that her child is still alive, she challenges Margaret for the custody.|"['Jessica Lange', 'Halle Berry', 'David Strathairn', 'Cuba Gooding Jr.', 'Daisy Eagan', 'Marc John Jefferies', 'Samuel L. Jackson', 'Joie Lee', 'Regina Taylor', 'LaTanya Richardson Jackson', 'Jacqueline Brookes', 'Donovon Ian H. McKnight', 'Rikkia A. Smith', 'Paulette McDaniels', 'Velma Austin', 'Glenda Starr Kelly', 'Joan Kohn', 'Patrick Clear', 'Gaby Santinelli', 'Mike Bacarella', 'Mike Houlihan', 'John Beasley', ""James 'Ike' Eichling"", 'James F. Tillett', 'John Judd', 'Cheryl Hamada', 'Jackie Taylor', 'Valerie Shull', 'Laura Cerón', 'Jackie Samuels', 'Deanna Dunagan', 'Mike Nussbaum', 'Margaret Travolta', 'Eddie Bo Smith Jr.', 'Jaqueline Fleming', 'Sibyl Offutt', 'Greg Hollimon', 'Rick Worthy', 'Torrence W. Murphy', 'Shelia-Marie Robinson', 'LaTaunya Bounds', 'Tamara Rutledge', 'Valeri Ross', 'Jacqueline Williams', 'Ora Jones', 'Nicholas Foster', 'Thomica Laquice Simmons', 'Evan Lionel', 'Jennifer Crystal Foley']"|['Stephen Gyllenhaal']
272|Madness of King George, The|1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Aging King George III of England is exhibiting signs of madness, a problem little understood in 1788. As the monarch alternates between bouts of confusion and near-violent outbursts of temper, his hapless doctors attempt the ineffectual cures of the day. Meanwhile, Queen Charlotte and Prime Minister William Pitt the Younger attempt to prevent the king's political enemies, led by the Prince of Wales, from usurping the throne.|['Nigel Hawthorne', 'Helen Mirren', 'Ian Holm', 'Anthony Calf', 'Amanda Donohoe', 'Rupert Graves', 'Geoffrey Palmer', 'Julian Wadham', 'John Wood', 'Rupert Everett', 'Jim Carter', 'Roger Hammond', 'Cyril Shaps', 'Selina Cadell', 'Paul Corrigan', 'Matthew Lloyd Davies', 'Caroline Harker', 'Julian Rhind-Tutt', 'Struan Rodger', 'Adrian Scarborough', 'Barry Stanton', 'Peter Woodthorpe', 'Charlotte Curley', 'Peter Bride-Kirk', 'Eve Cadman', 'Thomas Copeland', 'Joanna Hall', 'Cassandra Halliburton', 'Russell Martin', 'Natalie Palys', 'David Leon', 'Martin Julier', 'Dan Hammond', 'Nicholas Irons', 'Nick Sampson', 'Jeremy Child', 'Nicholas Selby', 'Janine Duvitski', 'Iain Mitchell', 'Celestine Randall', 'Michael Grandage', 'James Peck', 'Clive Brunt', 'Fergus Webster', 'Barry Gillespie', 'Joe Maddison', 'Dermot Keaney', 'Colin McPhillamy', 'Roger Ashton-Griffiths', 'Robert Swann', 'Alan Bennett']|['Nicholas Hytner']
273|Mary Shelley's Frankenstein|1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|Victor Frankenstein is a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.|['Robert De Niro', 'Kenneth Branagh', 'Tom Hulce', 'Helena Bonham Carter', 'Aidan Quinn', 'Ian Holm', 'Richard Briers', 'John Cleese', 'Robert Hardy', 'Cherie Lunghi', 'Celia Imrie', 'Trevyn McDowell', 'Mark Hadfield', 'Gerard Horan', 'Joanna Roth', 'Alfred Bell', 'Sasha Hanau', 'Joseph England', 'Richard Clifford', 'George Asprey', 'Hugh Bonneville', 'Ryan J-W Smith', 'Charles Wyn-Davies', 'Rory Jennings', 'Christina Cuttall', 'Hannah Taylor-Gordon', 'Susan Field', 'Jimmy Yuill', 'Chris Barnes', 'Shaun Prendergast', 'Tommy Wright', 'David Kennedy', 'Paul Gregory', 'Chris Hollis', 'Robin Lloyd', 'Alex Lowe', 'Graham Loughridge', 'Simon Cox', 'Robert Hines', 'Lonnie James', 'Jenny Galloway', 'Peter Jonfield', 'Edward Jewesbury', 'Siobhan Redmond', 'Francine Morgan', 'Sue Long', 'Michael Gould', 'Angus Wright', 'Max Gold', 'Abigail Reynolds', 'Theresa Fresson', 'Mark Inman', 'Dudi Appleton', 'Meriel Schofield', 'Jim Carter']|['Kenneth Branagh']
274|Man of the House|1995|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Texas Ranger Roland Sharp is assigned to protect the only witnesses to the murder of a key figure in the prosecution of a drug kingpin -- a group of University of Texas cheerleaders. Sharp must now go undercover as an assistant cheerleading coach and move in with the young women.|['Tommy Lee Jones', 'Cedric the Entertainer', 'Christina Milian', 'Paula Garcés', 'Monica Keena', 'Vanessa Ferlito', 'Kelli Garner', 'Anne Archer', 'Brian Van Holt', 'Shea Whigham', 'Terry Dale Parks', 'R. Lee Ermey', 'Paget Brewster', 'Shannon Woodward', 'Liz Vassey', 'Curtis Armstrong', 'Nar Williams', 'Mark Hanson', 'Tom Reynolds', 'Jimmy Ortega', 'Rick Perry', 'Stephen Bruton', 'Bo Kane', 'Lucien Douglas', 'Ash Christian', 'Lucas Calhoun', 'Chase Ryan Jeffery', 'Christopher Dahlberg', 'Jesse De Luna', 'David Dunard']|['Stephen Herek']
275|Mixed Nuts|1994|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|The events of a crisis hotline business on one crazy night during the Christmas holidays.|['Steve Martin', 'Madeline Kahn', 'Rita Wilson', 'Juliette Lewis', 'Anthony LaPaglia', 'Adam Sandler', 'Liev Schreiber', 'Parker Posey', 'Jon Stewart', 'Garry Shandling', 'Joely Fisher', 'Robert Klein', 'Rob Reiner', 'Steven Randazzo', 'Christine Cavanaugh', 'Henry Brown', 'Steven Wright', 'Brian Markinson', 'Caroline Aaron', 'Mary Gross', 'Mary A. Kelly', 'Donald J. Lee Jr.', 'Victor Garber', 'Sidney Armus', 'Michele Singer', 'Haley Joel Osment', 'Diane Sokolow', 'Michael Badalucco', 'Joann Lamneck', 'France Iann', 'Jacqueline Murphy']|['Nora Ephron']
276|Milk Money|1994|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|Three young boys pool their money and pay V, a kindhearted prostitute, to strip for them. Afterward, she drives them home to the suburbs -- but then her car breaks down. It's just as well, though, because a mobster named Waltzer is after her, and V realizes the suburbs are the perfect place to hide. But things get a lot more complicated when V falls in love with Tom, a single father who is unaware of her real profession.|['Melanie Griffith', 'Ed Harris', 'Michael Patrick Carter', 'Malcolm McDowell', 'Anne Heche', 'Casey Siemaszko', 'Philip Bosco', 'Adam LaVorgna', 'Brian Christopher', 'Jessica Wesson', 'Amanda Sharkey', 'Margaret Nagle', 'Katie Powell', 'Tom Coop', 'Greg Procaccino', 'Andrea Afanador', 'John Alvin', 'Jack Arwine']|['Richard Benjamin']
277|Miracle on 34th Street|1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Six-year-old Susan Walker has doubts about childhood's most enduring miracle—Santa Claus. Her mother told her the secret about Santa a long time ago, but, after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all—something to believe in.|['Mara Wilson', 'Richard Attenborough', 'Dylan McDermott', 'Elizabeth Perkins', 'J.T. Walsh', 'James Remar', 'Robert Prosky', 'Jack McGee', 'Jennifer Morrison', 'Jane Leeves', 'Joss Ackland', 'Allison Janney', 'Simon Jones', 'Kathrine Narducci', 'Mary McCormack', 'Rosanna Scotto', 'Michele Marsh', 'Susie Park', 'Janet Kauss', 'Eliza Harris', 'Peter Siragusa', 'Samantha Krieger', 'Horatio Sanz', 'Lisa Sparrman', 'Kimberly Smith', 'Mike Bacarella', 'Bianca Rose Pucci', 'Jimmy Joseph Meglio', 'Margo Buchanan', 'Alexandra Michelle Stewart', 'Paige Walker Leavell', 'Joe Moskowitz', 'Lester Holt', 'Joss Ackland', 'Melinda Chilton']|['Les Mayfield']
278|Miami Rhapsody|1995|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Even though Gwyn Marcus is engaged to her boyfriend, Matt, she is still afraid of commitment. While she admires her parents' loving relationship, she discovers that her family has not always been faithful in marriage, making it harder than ever to settle down. As her mother pressures her to get married, and plenty of attractive men appear in her life, Gwyn learns that she must balance her career, relationships and marriage to be truly happy.|['Sarah Jessica Parker', 'Gil Bellows', 'Antonio Banderas', 'Mia Farrow', 'Paul Mazursky', 'Kevin Pollak', 'Barbara Garrick', 'Carla Gugino', 'Bo Eason', 'Naomi Campbell', 'Jeremy Piven', 'Kelly Bishop', 'Mark Blum', 'Norman Steinberg', 'Ben Stein', 'Donal Logue', 'Mary Chernoff', 'Elodia Riovega', 'Chaz Mena', 'George Tapia', 'Avery Sommers', 'Ed Arenas', 'Frank Fong', 'Lisa Banes']|['David Frankel']
279|My Family|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A famous retired opera singer reunites with her children.|['Sam Spruell', 'Marisa Berenson', 'Laëtitia Eïdo', 'Jeanne Balibar', 'Élodie Bouchez', 'Stefano Cassetti', 'Isild Le Besco', 'Élie Semoun', 'Geoffrey Carey', 'Axel Granberger']|['Isild Le Besco']
